"REF_DATE","GEO","DGUID","Sex","Indicators","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Quebec","2021A000224","Males","Cannabis use in the past 12 months, daily or almost daily","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707567","6.2.11.2","","x","","","0"
"2019","Quebec","2021A000224","Males","Cannabis use in the past 12 months, daily or almost daily","High 95% confidence interval, number of persons","Number","223","units","0","v1663707568","6.2.11.3","","x","","","0"
"2019","Quebec","2021A000224","Males","Cannabis use in the past 12 months, daily or almost daily","Percentage","Percent","239","units","0","v1663707569","6.2.11.4","","x","","","1"
"2019","Quebec","2021A000224","Males","Cannabis use in the past 12 months, daily or almost daily","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707570","6.2.11.5","","x","","","1"
"2019","Quebec","2021A000224","Males","Cannabis use in the past 12 months, daily or almost daily","High 95% confidence interval, percentage","Percent","239","units","0","v1663707571","6.2.11.6","","x","","","1"
"2019","Quebec","2021A000224","Males","Used e-cigarette or vaping device, past 30 days","Number of persons","Number","223","units","0","v1663707572","6.2.12.1","44800","","","","0"
"2019","Quebec","2021A000224","Males","Used e-cigarette or vaping device, past 30 days","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707573","6.2.12.2","35600","","","","0"
"2019","Quebec","2021A000224","Males","Used e-cigarette or vaping device, past 30 days","High 95% confidence interval, number of persons","Number","223","units","0","v1663707574","6.2.12.3","53700","","","","0"
"2019","Quebec","2021A000224","Males","Used e-cigarette or vaping device, past 30 days","Percentage","Percent","239","units","0","v1663707575","6.2.12.4","18.2","","","","1"
"2019","Quebec","2021A000224","Males","Used e-cigarette or vaping device, past 30 days","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707576","6.2.12.5","14.8","","","","1"
"2019","Quebec","2021A000224","Males","Used e-cigarette or vaping device, past 30 days","High 95% confidence interval, percentage","Percent","239","units","0","v1663707577","6.2.12.6","22.2","","","","1"
"2019","Quebec","2021A000224","Males","Drank alcohol, past 12 months","Number of persons","Number","223","units","0","v1806928322","6.2.23.1","87200","","","","0"
"2019","Quebec","2021A000224","Males","Drank alcohol, past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1806928323","6.2.23.2","76700","","","","0"
"2019","Quebec","2021A000224","Males","Drank alcohol, past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1806928324","6.2.23.3","98500","","","","0"
"2019","Quebec","2021A000224","Males","Drank alcohol, past 12 months","Percentage","Percent","239","units","0","v1806928325","6.2.23.4","35.7","","","","1"
"2019","Quebec","2021A000224","Males","Drank alcohol, past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1806928326","6.2.23.5","31.2","","","","1"
"2019","Quebec","2021A000224","Males","Drank alcohol, past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1806928327","6.2.23.6","40.4","","","","1"
"2019","Quebec","2021A000224","Males","Changed eating habits to manage weight, weekly or daily","Number of persons","Number","223","units","0","v1663707578","6.2.13.1","14700","E","","","0"
"2019","Quebec","2021A000224","Males","Changed eating habits to manage weight, weekly or daily","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707579","6.2.13.2","9600","E","","","0"
"2019","Quebec","2021A000224","Males","Changed eating habits to manage weight, weekly or daily","High 95% confidence interval, number of persons","Number","223","units","0","v1663707580","6.2.13.3","20600","E","","","0"
"2019","Quebec","2021A000224","Males","Changed eating habits to manage weight, weekly or daily","Percentage","Percent","239","units","0","v1663707581","6.2.13.4","6.0","E","","","1"
"2019","Quebec","2021A000224","Males","Changed eating habits to manage weight, weekly or daily","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707582","6.2.13.5","4.1","E","","","1"
"2019","Quebec","2021A000224","Males","Changed eating habits to manage weight, weekly or daily","High 95% confidence interval, percentage","Percent","239","units","0","v1663707583","6.2.13.6","8.7","E","","","1"
"2019","Quebec","2021A000224","Males","Changed eating habits to manage weight, daily","Number of persons","Number","223","units","0","v1663707584","6.2.14.1","7400","E","","","0"
"2019","Quebec","2021A000224","Males","Changed eating habits to manage weight, daily","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707585","6.2.14.2","3700","E","","","0"
"2019","Quebec","2021A000224","Males","Changed eating habits to manage weight, daily","High 95% confidence interval, number of persons","Number","223","units","0","v1663707586","6.2.14.3","11600","E","","","0"
"2019","Quebec","2021A000224","Males","Changed eating habits to manage weight, daily","Percentage","Percent","239","units","0","v1663707587","6.2.14.4","3.0","E","","","1"
"2019","Quebec","2021A000224","Males","Changed eating habits to manage weight, daily","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707588","6.2.14.5","1.8","E","","","1"
"2019","Quebec","2021A000224","Males","Changed eating habits to manage weight, daily","High 95% confidence interval, percentage","Percent","239","units","0","v1663707589","6.2.14.6","5.0","E","","","1"
"2019","Quebec","2021A000224","Males","Preoccupied with a desire to be thinner, weekly or daily","Number of persons","Number","223","units","0","v1663707590","6.2.15.1","15800","E","","","0"
"2019","Quebec","2021A000224","Males","Preoccupied with a desire to be thinner, weekly or daily","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707591","6.2.15.2","10100","E","","","0"
"2019","Quebec","2021A000224","Males","Preoccupied with a desire to be thinner, weekly or daily","High 95% confidence interval, number of persons","Number","223","units","0","v1663707592","6.2.15.3","22200","E","","","0"
"2019","Quebec","2021A000224","Males","Preoccupied with a desire to be thinner, weekly or daily","Percentage","Percent","239","units","0","v1663707593","6.2.15.4","6.4","E","","","1"
"2019","Quebec","2021A000224","Males","Preoccupied with a desire to be thinner, weekly or daily","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707594","6.2.15.5","4.4","E","","","1"
"2019","Quebec","2021A000224","Males","Preoccupied with a desire to be thinner, weekly or daily","High 95% confidence interval, percentage","Percent","239","units","0","v1663707595","6.2.15.6","9.3","E","","","1"
"2019","Quebec","2021A000224","Males","Preoccupied with a desire to be thinner, daily","Number of persons","Number","223","units","0","v1663707596","6.2.16.1","5200","E","","","0"
"2019","Quebec","2021A000224","Males","Preoccupied with a desire to be thinner, daily","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707597","6.2.16.2","2100","E","","","0"
"2019","Quebec","2021A000224","Males","Preoccupied with a desire to be thinner, daily","High 95% confidence interval, number of persons","Number","223","units","0","v1663707598","6.2.16.3","9200","E","","","0"
"2019","Quebec","2021A000224","Males","Preoccupied with a desire to be thinner, daily","Percentage","Percent","239","units","0","v1663707599","6.2.16.4","2.1","E","","","1"
"2019","Quebec","2021A000224","Males","Preoccupied with a desire to be thinner, daily","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707600","6.2.16.5","1.1","E","","","1"
"2019","Quebec","2021A000224","Males","Preoccupied with a desire to be thinner, daily","High 95% confidence interval, percentage","Percent","239","units","0","v1663707601","6.2.16.6","4.1","E","","","1"
"2019","Quebec","2021A000224","Males","Vomited to lose weight, weekly or daily","Number of persons","Number","223","units","0","v1663707602","6.2.17.1","","x","","","0"
"2019","Quebec","2021A000224","Males","Vomited to lose weight, weekly or daily","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707603","6.2.17.2","","x","","","0"
"2019","Quebec","2021A000224","Males","Vomited to lose weight, weekly or daily","High 95% confidence interval, number of persons","Number","223","units","0","v1663707604","6.2.17.3","","x","","","0"
"2019","Quebec","2021A000224","Males","Vomited to lose weight, weekly or daily","Percentage","Percent","239","units","0","v1663707605","6.2.17.4","","x","","","1"
"2019","Quebec","2021A000224","Males","Vomited to lose weight, weekly or daily","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707606","6.2.17.5","","x","","","1"
"2019","Quebec","2021A000224","Males","Vomited to lose weight, weekly or daily","High 95% confidence interval, percentage","Percent","239","units","0","v1663707607","6.2.17.6","","x","","","1"
"2019","Quebec","2021A000224","Males","Vomited to lose weight, daily","Number of persons","Number","223","units","0","v1663707608","6.2.18.1","","x","","","0"
"2019","Quebec","2021A000224","Males","Vomited to lose weight, daily","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707609","6.2.18.2","","x","","","0"
"2019","Quebec","2021A000224","Males","Vomited to lose weight, daily","High 95% confidence interval, number of persons","Number","223","units","0","v1663707610","6.2.18.3","","x","","","0"
"2019","Quebec","2021A000224","Males","Vomited to lose weight, daily","Percentage","Percent","239","units","0","v1663707611","6.2.18.4","","x","","","1"
"2019","Quebec","2021A000224","Males","Vomited to lose weight, daily","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707612","6.2.18.5","","x","","","1"
"2019","Quebec","2021A000224","Males","Vomited to lose weight, daily","High 95% confidence interval, percentage","Percent","239","units","0","v1663707613","6.2.18.6","","x","","","1"
"2019","Quebec","2021A000224","Males","Experienced at least one form of bullying in the past 12 months","Number of persons","Number","223","units","0","v1663707614","6.2.19.1","155700","","","","0"
"2019","Quebec","2021A000224","Males","Experienced at least one form of bullying in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1663707615","6.2.19.2","143800","","","","0"
"2019","Quebec","2021A000224","Males","Experienced at least one form of bullying in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1663707616","6.2.19.3","166100","","","","0"
"2019","Quebec","2021A000224","Males","Experienced at least one form of bullying in the past 12 months","Percentage","Percent","239","units","0","v1663707617","6.2.19.4","64.6","","","","1"
"2019","Quebec","2021A000224","Males","Experienced at least one form of bullying in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1663707618","6.2.19.5","59.9","","","","1"
"2019","Quebec","2021A000224","Males","Experienced at least one form of bullying in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1663707619","6.2.19.6","69.0","","","","1"
