"REF_DATE","GEO","DGUID","Sector","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","New Brunswick","2021A000213","Educational services (except universities) [GS611B0]","Kilotonnes","198","units","0","v1013973781","5.107","2","","","","0"
"2013","New Brunswick","2021A000213","Universities [GS61130]","Kilotonnes","198","units","0","v1013973782","5.108","14","","","","0"
"2013","New Brunswick","2021A000213","Hospitals [GS62200]","Kilotonnes","198","units","0","v1013973783","5.109","7","","","","0"
"2013","New Brunswick","2021A000213","Nursing and residential care facilities [GS62300]","Kilotonnes","198","units","0","v1013973784","5.110","3","","","","0"
"2013","New Brunswick","2021A000213","Other federal government services [GS91100]","Kilotonnes","198","units","0","v1013973785","5.111","85","","","","0"
"2013","New Brunswick","2021A000213","Other provincial and territorial government services [GS91200]","Kilotonnes","198","units","0","v1013973786","5.112","73","","","","0"
"2013","New Brunswick","2021A000213","Other municipal government services [GS91300]","Kilotonnes","198","units","0","v1013973787","5.113","76","","","","0"
"2013","New Brunswick","2021A000213","Other aboriginal government services [GS91400]","Kilotonnes","198","units","0","v1013973788","5.114","2","","","","0"
"2013","New Brunswick","2021A000213","Total, households","Kilotonnes","198","units","0","v1013973789","5.115","4099","","","","0"
"2013","New Brunswick","2021A000213","Households: Motor fuels and lubricants","Kilotonnes","198","units","0","v1013973790","5.116","2083","","","","0"
"2013","New Brunswick","2021A000213","Households: Electricity and other fuels","Kilotonnes","198","units","0","v1013973791","5.117","2016","","","","0"
"2013","New Brunswick","2021A000213","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013973792","5.118","14092","","","","0"
"2013","New Brunswick","2021A000213","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013973793","5.119","-3912","","","","0"
"2013","New Brunswick","2021A000213","Balancing item: Waste","Kilotonnes","198","units","0","v1013973794","5.120","554","","","","0"
"2013","New Brunswick","2021A000213","Balancing item: Biomass","Kilotonnes","198","units","0","v1013973795","5.121","-4338","","","","0"
"2013","New Brunswick","2021A000213","Balancing item: Motor fuels","Kilotonnes","198","units","0","v1013973796","5.122","-452","","","","0"
"2013","New Brunswick","2021A000213","Balancing item: Aviation","Kilotonnes","198","units","0","v1013973797","5.123","-6","","","","0"
"2013","New Brunswick","2021A000213","Balancing item: Synthetic fluorinated gases","Kilotonnes","198","units","0","v1013973798","5.124","209","","","","0"
"2013","New Brunswick","2021A000213","Balancing item: Non-energy Products from Fuels and Solvent Use","Kilotonnes","198","units","0","v1013973799","5.125","285","","","","0"
"2013","New Brunswick","2021A000213","Balancing item: Other differences","Kilotonnes","198","units","0","v1013973800","5.126","-166","","","","0"
"2013","Quebec","2021A000224","Total, industries and households","Kilotonnes","198","units","0","v1013973802","6.1","89400","","","","0"
"2013","Quebec","2021A000224","Total, industries","Kilotonnes","198","units","0","v1013973803","6.2","62352","","","","0"
"2013","Quebec","2021A000224","Crop and animal production [BS11A00]","Kilotonnes","198","units","0","v1013973804","6.3","9568","","","","0"
"2013","Quebec","2021A000224","Forestry and logging [BS11300]","Kilotonnes","198","units","0","v1013973805","6.4","1611","","","","0"
"2013","Quebec","2021A000224","Fishing, hunting and trapping [BS11400]","Kilotonnes","198","units","0","v1013973806","6.5","57","","","","0"
"2013","Quebec","2021A000224","Support activities for agriculture and forestry [BS11500]","Kilotonnes","198","units","0","v1013973807","6.6","241","","","","0"
"2013","Quebec","2021A000224","Oil and gas extraction [BS21100]","Kilotonnes","198","units","0","v1013973808","6.7","371","","","","0"
"2013","Quebec","2021A000224","Coal mining [BS21210]","Kilotonnes","198","units","0","v1013973809","6.8","3","","","","0"
"2013","Quebec","2021A000224","Metal ore mining [BS21220]","Kilotonnes","198","units","0","v1013973810","6.9","2123","","","","0"
"2013","Quebec","2021A000224","Non-metallic mineral mining and quarrying [BS21230]","Kilotonnes","198","units","0","v1013973811","6.10","107","","","","0"
"2013","Quebec","2021A000224","Support activities for mining and oil and gas extraction [BS21300]","Kilotonnes","198","units","0","v1013973812","6.11","338","","","","0"
"2013","Quebec","2021A000224","Electric power generation, transmission and distribution [BS22110]","Kilotonnes","198","units","0","v1013973813","6.12","241","","","","0"
"2013","Quebec","2021A000224","Natural gas distribution, water, sewage and other systems [BS221A0]","Kilotonnes","198","units","0","v1013973814","6.13","31","","","","0"
"2013","Quebec","2021A000224","Residential building construction [BS23A00]","Kilotonnes","198","units","0","v1013973815","6.14","370","","","","0"
"2013","Quebec","2021A000224","Non-residential building construction [BS23B00]","Kilotonnes","198","units","0","v1013973816","6.15","80","","","","0"
"2013","Quebec","2021A000224","Transportation engineering construction [BS23C10]","Kilotonnes","198","units","0","v1013973817","6.16","230","","","","0"
"2013","Quebec","2021A000224","Oil and gas engineering construction [BS23C20]","Kilotonnes","198","units","0","v1013973818","6.17","10","","","","0"
"2013","Quebec","2021A000224","Electric power engineering construction [BS23C30]","Kilotonnes","198","units","0","v1013973819","6.18","181","","","","0"
"2013","Quebec","2021A000224","Communication engineering construction [BS23C40]","Kilotonnes","198","units","0","v1013973820","6.19","28","","","","0"
"2013","Quebec","2021A000224","Other engineering construction [BS23C50]","Kilotonnes","198","units","0","v1013973821","6.20","270","","","","0"
"2013","Quebec","2021A000224","Repair construction [BS23D00]","Kilotonnes","198","units","0","v1013973822","6.21","122","","","","0"
"2013","Quebec","2021A000224","Other activities of the construction industry [BS23E00]","Kilotonnes","198","units","0","v1013973823","6.22","44","","","","0"
"2013","Quebec","2021A000224","Animal food manufacturing [BS31110]","Kilotonnes","198","units","0","v1013973824","6.23","79","","","","0"
"2013","Quebec","2021A000224","Sugar and confectionery product manufacturing [BS31130]","Kilotonnes","198","units","0","v1013973825","6.24","95","","","","0"
"2013","Quebec","2021A000224","Fruit and vegetable preserving and specialty food manufacturing [BS31140]","Kilotonnes","198","units","0","v1013973826","6.25","63","","","","0"
"2013","Quebec","2021A000224","Dairy product manufacturing [BS31150]","Kilotonnes","198","units","0","v1013973827","6.26","285","","","","0"
"2013","Quebec","2021A000224","Meat product manufacturing [BS31160]","Kilotonnes","198","units","0","v1013973828","6.27","204","","","","0"
"2013","Quebec","2021A000224","Seafood product preparation and packaging [BS31170]","Kilotonnes","198","units","0","v1013973829","6.28","7","","","","0"
"2013","Quebec","2021A000224","Miscellaneous food manufacturing [BS311A0]","Kilotonnes","198","units","0","v1013973830","6.29","693","","","","0"
"2013","Quebec","2021A000224","Soft drink and ice manufacturing [BS31211]","Kilotonnes","198","units","0","v1013973831","6.30","31","","","","0"
"2013","Quebec","2021A000224","Breweries [BS31212]","Kilotonnes","198","units","0","v1013973832","6.31","139","","","","0"
"2013","Quebec","2021A000224","Wineries and distilleries [BS3121A]","Kilotonnes","198","units","0","v1013973833","6.32","68","","","","0"
"2013","Quebec","2021A000224","Tobacco manufacturing [BS31220]","Kilotonnes","198","units","0","v1013973834","6.33","11","","","","0"
"2013","Quebec","2021A000224","Textile and textile product mills [BS31A00]","Kilotonnes","198","units","0","v1013973835","6.34","140","","","","0"
"2013","Quebec","2021A000224","Clothing and leather and allied product manufacturing [BS31B00]","Kilotonnes","198","units","0","v1013973836","6.35","40","","","","0"
"2013","Quebec","2021A000224","Wood product manufacturing [BS32100]","Kilotonnes","198","units","0","v1013973837","6.36","1678","","","","0"
"2013","Quebec","2021A000224","Pulp, paper and paperboard mills [BS32210]","Kilotonnes","198","units","0","v1013973838","6.37","6801","","","","0"
"2013","Quebec","2021A000224","Converted paper product manufacturing [BS32220]","Kilotonnes","198","units","0","v1013973839","6.38","221","","","","0"
"2013","Quebec","2021A000224","Printing and related support activities [BS32300]","Kilotonnes","198","units","0","v1013973840","6.39","59","","","","0"
"2013","Quebec","2021A000224","Petroleum and coal product manufacturing [BS32400]","Kilotonnes","198","units","0","v1013973841","6.40","2246","","","","0"
"2013","Quebec","2021A000224","Basic chemical manufacturing [BS32510]","Kilotonnes","198","units","0","v1013973842","6.41","702","","","","0"
"2013","Quebec","2021A000224","Pesticide, fertilizer and other agricultural chemical manufacturing [BS32530]","Kilotonnes","198","units","0","v1013973843","6.43","45","","","","0"
"2013","Quebec","2021A000224","Pharmaceutical and medicine manufacturing [BS32540]","Kilotonnes","198","units","0","v1013973844","6.44","44","","","","0"
"2013","Quebec","2021A000224","Miscellaneous chemical product manufacturing [BS325C0]","Kilotonnes","198","units","0","v1013973926","6.127","93","","","","0"
"2013","Quebec","2021A000224","Plastic product manufacturing [BS32610]","Kilotonnes","198","units","0","v1013973845","6.46","279","","","","0"
"2013","Quebec","2021A000224","Rubber product manufacturing [BS32620]","Kilotonnes","198","units","0","v1013973846","6.47","60","","","","0"
"2013","Quebec","2021A000224","Non-metallic mineral product manufacturing (except cement and concrete products) [BS327A0]","Kilotonnes","198","units","0","v1013973847","6.48","935","","","","0"
"2013","Quebec","2021A000224","Cement and concrete product manufacturing [BS32730]","Kilotonnes","198","units","0","v1013973848","6.49","2207","","","","0"
"2013","Quebec","2021A000224","Primary metal manufacturing [BS33100]","Kilotonnes","198","units","0","v1013973849","6.50","7646","","","","0"
"2013","Quebec","2021A000224","Fabricated metal product manufacturing [BS33200]","Kilotonnes","198","units","0","v1013973850","6.51","355","","","","0"
"2013","Quebec","2021A000224","Machinery manufacturing [BS33300]","Kilotonnes","198","units","0","v1013973851","6.52","107","","","","0"
"2013","Quebec","2021A000224","Computer and peripheral equipment manufacturing [BS33410]","Kilotonnes","198","units","0","v1013973852","6.53","1","","","","0"
"2013","Quebec","2021A000224","Electronic product manufacturing [BS334B0]","Kilotonnes","198","units","0","v1013973853","6.54","26","","","","0"
"2013","Quebec","2021A000224","Electrical  equipment and component manufacturing [BS335A0]","Kilotonnes","198","units","0","v1013973854","6.55","76","","","","0"
"2013","Quebec","2021A000224","Household appliance manufacturing [BS33520]","Kilotonnes","198","units","0","v1013973855","6.56","13","","","","0"
"2013","Quebec","2021A000224","Motor vehicle manufacturing [BS33610]","Kilotonnes","198","units","0","v1013973856","6.57","27","","","","0"
"2013","Quebec","2021A000224","Motor vehicle body and trailer manufacturing [BS33620]","Kilotonnes","198","units","0","v1013973857","6.58","17","","","","0"
"2013","Quebec","2021A000224","Motor vehicle parts manufacturing [BS33630]","Kilotonnes","198","units","0","v1013973858","6.59","28","","","","0"
"2013","Quebec","2021A000224","Aerospace product and parts manufacturing [BS33640]","Kilotonnes","198","units","0","v1013973859","6.60","161","","","","0"
"2013","Quebec","2021A000224","Railroad rolling stock manufacturing [BS33650]","Kilotonnes","198","units","0","v1013973860","6.61","2","","","","0"
"2013","Quebec","2021A000224","Ship and boat building [BS33660]","Kilotonnes","198","units","0","v1013973861","6.62","5","","","","0"
"2013","Quebec","2021A000224","Other transportation equipment manufacturing [BS33690]","Kilotonnes","198","units","0","v1013973862","6.63","34","","","","0"
"2013","Quebec","2021A000224","Furniture and related product manufacturing [BS33700]","Kilotonnes","198","units","0","v1013973863","6.64","123","","","","0"
"2013","Quebec","2021A000224","Miscellaneous manufacturing [BS33900]","Kilotonnes","198","units","0","v1013973864","6.65","71","","","","0"
"2013","Quebec","2021A000224","Wholesale trade [BS41000]","Kilotonnes","198","units","0","v1013973865","6.66","1936","","","","0"
"2013","Quebec","2021A000224","Retail trade [BS4A000]","Kilotonnes","198","units","0","v1013973866","6.67","1308","","","","0"
"2013","Quebec","2021A000224","Air transportation [BS48100]","Kilotonnes","198","units","0","v1013973867","6.68","3016","","","","0"
"2013","Quebec","2021A000224","Rail transportation [BS48200]","Kilotonnes","198","units","0","v1013973868","6.69","324","","","","0"
"2013","Quebec","2021A000224","Water transportation [BS48300]","Kilotonnes","198","units","0","v1013973869","6.70","675","","","","0"
"2013","Quebec","2021A000224","Truck transportation [BS48400]","Kilotonnes","198","units","0","v1013973870","6.71","4249","","","","0"
